"APC" "KRAS" "TP53" "PIK3CA" "Exist"
"2516" 0.222413793103448 0 0.0310344827586207 0.060344827586207 1
"2517" 0.107282184655397 0.00455136540962289 0.00195058517555266 0.0169050715214564 1
"2518" 0.0161290322580645 0.00278086763070078 0.00111234705228031 0.0194660734149055 1
"2519" 0 0 0 0 0
"2520" 0.0989208633093526 0.00629496402877698 0.012589928057554 0.0134892086330935 1
"2521" 0 0 0 0 0
"2522" 0 0 0 0 0
"2523" 0.156424581005587 0.0153631284916201 0.00139664804469274 0.107541899441341 1
"2524" 0 0 0 0 0
"2525" 0 0 0 0.166666666666667 1
"2526" 0.108108108108108 0.0861486486486487 0 0.0439189189189189 1
"2527" 0 0 0 0 0
"2528" 0 0 0 0 0
"2529" 0.0343422584400466 0.00291036088474971 0.00756693830034924 0.0186263096623981 1
"2530" 0 0 0 0 0
"2531" 0 0 0 0 0
"2532" 0 0 0 0 0
"2533" 0 0 0 0 0
"2534" 0 0 0 0 0
"2535" 0.00842696629213484 0.00449438202247191 0.000561797752808989 0.0123595505617978 1
"2536" 0 0 0 0 0
"2537" 0.12962962962963 0.0123456790123457 0.0017636684303351 0.0379188712522046 1
"2538" 0 0 0 0 0
"2539" 0.025 0 0 0 1
"2540" 0 0 0 0 0
"2541" 0.0295081967213115 0 0.0092896174863388 0.00437158469945355 1
"2542" 0.47 0 0.02 0 1
"2543" 0 0 0 0 0
"2544" 0.064276048714479 0.003382949932341 0.0020297699594046 0.027063599458728 1
"2545" 0 0 0 0 0
"2546" 0.118670886075949 0 0.0126582278481013 0.0664556962025317 1
"2547" 0 0 0 0 0
"2548" 0.222535211267606 0.00140845070422535 0.0492957746478873 0.0295774647887324 1
"2549" 0 0 0 0 0
"2550" 0.1484375 0.00260416666666667 0.0078125 0.0559895833333334 1
"2551" 0 0 0 0 0
"2552" 0 0 0 0 0
"2553" 0 0 0 0 0
"2554" 0 0 0 0 0
"2555" 0.166666666666667 0 0 0.0952380952380952 1
"2556" 0.045353982300885 0.000553097345132743 0.000553097345132743 0.00497787610619469 1
"2557" 0 0 0 0 0
"2558" 0.196180555555556 0.00694444444444444 0.0520833333333334 0.0138888888888889 1
"2559" 0.00904977375565611 0.000565610859728507 0.00226244343891403 0.0107466063348416 1
"2560" 0 0 0 0 0
"2561" 0 0 0 0 0
"2562" 0.126185958254269 0 0.00759013282732448 0.0426944971537002 1
"2563" 0.0236156351791531 0.00244299674267101 0.00895765472312704 0.0317589576547231 1
"2564" 0 0 0 0 0
"2565" 0 0 0 0 0
"2566" 0 0 0 0 0
"2567" 0 0 0 0 0
"2568" 0.0547195622435021 0.0253077975376197 0.00683994528043775 0.021203830369357 1
"2569" 0.158407079646018 0.0327433628318584 0.00442477876106195 0.00619469026548673 1
"2570" 0 0 0 0 0
"2571" 0.0910714285714285 0 0 0.0767857142857143 1
"2572" 0.0161469933184855 0.00501113585746102 0 0.0128062360801782 1
"2573" 0 0 0 0 0
"2574" 0.092087312414734 0.0184174624829468 0.0150068212824011 0.0102319236016371 1
"2575" 0.0708609271523179 0.00264900662251656 0.00794701986754968 0.0298013245033112 1
"2576" 0.0659050966608085 0.00351493848857645 0.000878734622144112 0 1
"2577" 0.161380597014925 0.000932835820895522 0.00932835820895522 0.0307835820895522 1
"2578" 0.0264341957255343 0.000562429696287964 0.00899887514060742 0.0196850393700788 1
"2579" 0.0776315789473684 0.0131578947368421 0 0.0184210526315789 1
"2580" 0.107258064516129 0.0137096774193548 0.017741935483871 0.0209677419354839 1
"2581" 0 0 0 0.0384615384615385 1
"2582" 0.175742574257426 0 0.0433168316831683 0.0272277227722773 1
"2583" 0.0300230946882217 0.0046189376443418 0.0046189376443418 0.00692840646651271 1
"2584" 0 0 0 0 0
"2585" 0 0 0 0 0
"2586" 0.0227272727272727 0 0 0.272727272727273 1
"2587" 0.154761904761905 0 0 0.369047619047619 1
"2588" 0 0 0 0 0
"2589" 0.0269978401727862 0.000539956803455724 0.00701943844492441 0.00701943844492442 1
"2590" 0.052129221732746 0.00367107195301028 0.00146842878120411 0.0234948604992658 1
"2591" 0 0 0 0 0
"2592" 0 0 0 0 0
"2593" 0 0 0 0 0
"2594" 0 0 0 0 0
"2595" 0.103092783505155 0 0 0.0463917525773197 1
"2596" 0.0448484848484848 0.00303030303030303 0.00424242424242424 0.0575757575757576 1
"2597" 0.223880597014925 0.0388059701492538 0.00597014925373134 0.0432835820895522 1
"2598" 0 0 0 0 0
"2599" 0.0942028985507246 0.0130434782608696 0.00869565217391304 0.081159420289855 1
"2600" 0.0407754010695188 0 0.000668449197860963 0.0294117647058823 1
"2601" 0.0544611819235226 0.00231749710312862 0.00347624565469293 0.00695249130938587 1
"2602" 0 0 0 0 0
"2603" 0 0 0 0 0
"2604" 0.0846153846153847 0.0132867132867133 0.0090909090909091 0.0216783216783217 1
"2605" 0 0 0 0 0
"2606" 0.107361963190184 0.0107361963190184 0.0414110429447853 0.101226993865031 1
"2607" 0.0391937290033594 0.00111982082866741 0.00335946248600224 0.0083986562150056 1
"2608" 0.160377358490566 0 0 0.0849056603773584 1
"2609" 0 0 0 0 0
"2610" 0 0 0 0 0
"2611" 0 0 0 0 0
"2612" 0.0914454277286136 0 0.00737463126843658 0.0250737463126843 1
"2613" 0.135989010989011 0 0.00961538461538462 0.0398351648351648 1
"2614" 0.0423728813559322 0.000651890482398957 0.00130378096479791 0.0215123859191656 1
"2615" 0.0551020408163264 0.000680272108843537 0.000680272108843537 0.019047619047619 1
"2616" 0 0 0 0 0
"2617" 0.111969111969112 0.00772200772200772 0.0173745173745174 0.0154440154440155 1
"2618" 0.0361238532110092 0.0051605504587156 0.00745412844036698 0.0126146788990826 1
"2619" 0.12664907651715 0 0.00131926121372032 0.0224274406332454 1
"2620" 0 0 0 0 0
"2621" 0 0 0 0 0
"2622" 0 0 0 0.0625 1
"2623" 0 0 0 0 0
"2624" 0 0 0 0 0
"2625" 0.0570175438596491 0.0043859649122807 0.00263157894736842 0.0271929824561403 1
"2626" 0.202037351443124 0.0101867572156197 0 0.0263157894736842 1
"2627" 0 0 0 0 0
"2628" 0 0 0 0 0
"2629" 0 0 0 0 0
"2630" 0.0555555555555556 0 0 0.277777777777778 1
"2631" 0 0 0 0 0
"2632" 0.171511627906977 0.00290697674418605 0.0188953488372093 0.0334302325581396 1
"2633" 0 0 0 0 0
"2634" 0.225 0 0 0 1
"2635" 0.0833333333333333 0 0 0.277777777777777 1
"2636" 0.0755347593582888 0.00133689839572193 0.00935828877005348 0.0127005347593583 1
"2637" 0 0 0 0 0
"2638" 0 0 0 0 1
"2639" 0.032258064516129 0 0 0.129032258064516 1
"2640" 0.15251572327044 0.00314465408805031 0.0314465408805032 0.0723270440251572 1
"2641" 0.0216426193118757 0.000554938956714761 0.00998890122086571 0.00721420643729189 1
"2642" 0.0895061728395062 0 0.00154320987654321 0.0555555555555556 1
"2643" 0 0 0 0 0
"2644" 0 0 0 0 1
"2645" 0.0543478260869565 0 0.0046583850931677 0.0217391304347826 1
"2646" 0 0 0 0 0
"2647" 0.0491009681881052 0 0.00622406639004149 0.0401106500691563 1
"2648" 0 0 0 0 0
"2649" 0.115384615384615 0 0.00549450549450549 0.00183150183150183 1
"2650" 0.0962643678160919 0.0028735632183908 0.0301724137931034 0.0474137931034482 1
"2651" 0.17037037037037 0 0.00648148148148148 0.0564814814814815 1
"2652" 0 0 0 0 0
"2653" 0.0308498253783469 0.00116414435389988 0.00174621653084982 0.0157159487776484 1
"2654" 0.0677083333333333 0 0.00347222222222222 0.116319444444444 1
"2655" 0 0 0 0 1
"2656" 0 0 0 0 0
"2657" 0.202614379084967 0.0228758169934641 0.00326797385620915 0.0212418300653595 1
"2658" 0.0511921458625526 0.00631136044880785 0.00981767180925665 0.0427769985974755 1
"2659" 0.158653846153846 0.0168269230769231 0.0132211538461538 0.0396634615384616 1
"2660" 0.154850746268657 0.00559701492537313 0.0205223880597015 0.0279850746268657 1
"2661" 0.0877914951989026 0.00617283950617284 0.0027434842249657 0.0205761316872428 1
"2662" 0.0328947368421053 0.00119617224880383 0.0167464114832536 0.00956937799043062 1
"2663" 0 0 0 0 0
"2664" 0 0 0 0 0
"2665" 0.103217158176944 0 0 0.0187667560321716 1
"2666" 0 0 0 0 0
"2667" 0.225 0.0133333333333333 0.005 0.00500000000000001 1
"2668" 0.0766283524904215 0.000638569604086846 0.0127713920817369 0.0159642401021711 1
"2669" 0 0 0 0 0
"2670" 0 0 0 0 0
"2671" 0 0 0 0 0
"2672" 0 0 0 0 0
"2673" 0.0234018264840183 0.00285388127853882 0.00285388127853882 0.0125570776255708 1
"2674" 0.0267045454545454 0.00397727272727273 0.00284090909090909 0.00227272727272728 1
"2675" 0.135883905013193 0.00263852242744063 0.00395778364116095 0.0145118733509235 1
"2676" 0 0 0 0 0
"2677" 0 0 0 0 0
"2678" 0 0 0 0 0
"2679" 0.0359281437125748 0 0.00838323353293412 0.00658682634730538 1
"2680" 0.0570291777188329 0.0013262599469496 0.003315649867374 0.0212201591511936 1
"2681" 0.110769230769231 0.0215384615384615 0.00307692307692308 0.0246153846153846 1
"2682" 0.121387283236994 0.00433526011560693 0.00578034682080925 0.0592485549132949 1
"2683" 0 0 0 0 0
"2684" 0.0454545454545455 0.00378787878787879 0 0.0101010101010101 1
"2685" 0.0692857142857142 0.00357142857142857 0.00857142857142857 0.0314285714285714 1
"2686" 0 0 0 0 0
"2687" 0 0 0 0 0
"2688" 0 0 0 0 0
"2689" 0.109929078014185 0.00531914893617021 0.00177304964539007 0.00975177304964539 1
"2690" 0 0 0 0 0
"2691" 0 0 0 0 0
"2692" 0 0 0 0 0
"2693" 0 0 0 0 0
"2694" 0.196132596685083 0.0428176795580111 0.00552486187845304 0.0165745856353591 1
"2695" 0 0 0 0 0
"2696" 0 0 0 0 0
"2697" 0 0 0 0 0
"2698" 0.0227272727272727 0.00110864745011086 0.00332594235033259 0.00720620842572061 1
"2699" 0.133105802047782 0.0136518771331058 0.0102389078498294 0.00511945392491468 1
"2700" 0 0 0 0 0
"2701" 0 0 0 0 0
"2702" 0.0161476355247981 0.00173010380622837 0.00173010380622837 0.0161476355247981 1
"2703" 0 0 0 0 0
"2704" 0.0480349344978166 0.00727802037845706 0.00363901018922853 0.0596797671033478 1
"2705" 0 0 0 0 0
"2706" 0 0 0 0 0
"2707" 0.170886075949367 0 0.0126582278481013 0.0965189873417721 1
"2708" 0 0 0 0 0
"2709" 0.0397008055235903 0.00172612197928653 0.00402761795166858 0.00230149597238204 1
"2710" 0 0 0 0 0
"2711" 0 0 0 0 0
"2712" 0 0 0 0 0
"2713" 0 0 0 0 0
"2714" 0.0312145289443814 0.000567536889897843 0.00681044267877412 0.0141884222474461 1
"2715" 0 0 0 0 0
"2716" 0.012514220705347 0 0.00170648464163823 0.00853242320819114 1
"2717" 0 0 0 0 1
"2718" 0.145689655172414 0.000862068965517241 0.00689655172413793 0.0353448275862069 1
"2719" 0 0 0 0 0
"2720" 0.11873840445269 0.00742115027829314 0.00927643784786642 0.025974025974026 1
"2721" 0 0 0 0 0
"2722" 0 0 0 0 0
"2723" 0.100563909774436 0.0103383458646617 0 0.0808270676691729 1
"2724" 0.124080882352941 0.015625 0.00643382352941177 0.041360294117647 1
"2725" 0.0782726045883941 0.0087719298245614 0.00809716599190284 0.0155195681511471 1
"2726" 0.0825688073394496 0.00131061598951507 0.00589777195281782 0.00851900393184797 1
"2727" 0 0 0 0 0
"2728" 0.0414473684210526 0 0.00263157894736842 0.0342105263157895 1
"2729" 0.0197294250281849 0.00394588500563698 0.0056369785794814 0.00732807215332582 1
"2730" 0 0 0 0 0
"2731" 0.0368632707774799 0.00134048257372654 0.00603217158176943 0.0227882037533512 1
"2732" 0.0675182481751825 0.0136861313868613 0.00547445255474453 0.00547445255474453 1
"2733" 0 0 0 0 0
"2734" 0 0 0 0 0
"2735" 0 0 0 0 0
"2736" 0 0 0 0 0
"2737" 0 0 0 0 0
"2738" 0.109717868338558 0 0.0282131661442006 0.00156739811912226 1
"2739" 0 0 0 0 0
"2740" 0 0 0 0 0
"2741" 0.141975308641975 0 0.0164609053497942 0.00411522633744856 1
"2742" 0.0295381310418904 0.00107411385606874 0.00268528464017185 0.00966702470461868 1
"2743" 0.0645962732919254 0.00186335403726708 0.00869565217391304 0.0372670807453416 1
"2744" 0.0271362586605081 0 0.00346420323325635 0.0138568129330254 1
"2745" 0 0 0 0 0
"2746" 0 0 0 0 0
"2747" 0.0902503293807642 0.00197628458498024 0.00395256916996048 0.0322793148880105 1
"2748" 0.0376712328767124 0.000684931506849315 0.00479452054794521 0.0136986301369863 1
"2749" 0.04292343387471 0 0.00116009280742459 0.00522041763341066 1
"2750" 0 0 0 0 0
"2751" 0 0 0 0 0
"2752" 0.0408163265306122 0 0.13265306122449 0 1
"2753" 0.0338865836791148 0.00276625172890733 0.00276625172890734 0.0138312586445367 1
"2754" 0 0 0 0 0
"2755" 0.117647058823529 0 0 0.0294117647058824 1
"2756" 0.0125 0 0 0.05 1
"2757" 0 0 0 0 0
"2758" 0.121212121212121 0 0 0.0303030303030303 1
"2759" 0.0731707317073171 0 0 0 1
"2760" 0.0223112128146453 0.0022883295194508 0.0045766590389016 0.0080091533180778 1
"2761" 0 0 0 0 0
"2762" 0.043026706231454 0 0.0267062314540059 0.013353115727003 1
"2763" 0.148936170212766 0.00151975683890578 0.0425531914893617 0.0729483282674772 1
"2764" 0 0 0 0 0
"2765" 0 0 0 0 0
"2766" 0 0 0 0 0
"2767" 0 0 0 0 0
"2768" 0 0 0 0 0
"2769" 0 0 0 0 0
"2770" 0.0806878306878307 0.00132275132275132 0.0105820105820106 0.0119047619047619 1
"2771" 0.0511440107671602 0.00134589502018843 0.00874831763122477 0.0289367429340512 1
"2772" 0 0 0 0 0
"2773" 0 0 0 0 0
"2774" 0.0261066969353008 0.00283768444948922 0.00340522133938706 0.0119182746878547 1
"2775" 0 0 0 0 0
"2776" 0 0 0 0 0
"2777" 0 0 0 0 0
"2778" 0.059375 0 0.009375 0.0546875 1
"2779" 0 0 0 0 0
"2780" 0 0 0 0 0
"2781" 0.123263888888889 0.0104166666666667 0.00954861111111111 0.0486111111111111 1
"2782" 0.0220588235294117 0 0.00395927601809955 0.0113122171945701 1
"2783" 0.0555555555555555 0.00440917107583775 0.0105820105820106 0.0220458553791887 1
"2784" 0 0 0 0 0
"2785" 0.107014388489209 0 0.00629496402877698 0.0440647482014389 1
"2786" 0.0318181818181818 0.000568181818181818 0.0102272727272727 0.0107954545454545 1
"2787" 0.0531335149863761 0 0.0136239782016349 0.0408719346049046 1
"2788" 0 0 0 0 0
"2789" 0 0 0 0 0
"2790" 0.0113636363636364 0 0.00568181818181818 0.00454545454545455 1
"2791" 0.259191176470588 0 0.0165441176470588 0.00919117647058824 1
"2792" 0 0 0 0 0
"2793" 0 0 0 0 0
"2794" 0.219178082191781 0 0.0171232876712329 0.0376712328767124 1
"2795" 0.0444444444444445 0 0 0.0574074074074074 1
"2796" 0 0 0 0 0
"2797" 0.0600558659217877 0 0 0.0418994413407822 1
"2798" 0 0 0 0 0
"2799" 0.0605226960110041 0 0.00481430536451169 0.0165061898211829 1
"2800" 0.0752393980848153 0.00136798905608755 0.012311901504788 0.0116279069767442 1
"2801" 0 0 0 0 0
"2802" 0.215434083601286 0 0.00482315112540193 0.0128617363344051 1
"2803" 0 0 0 0 0
"2804" 0 0 0 0 0
"2805" 0 0 0 0 0
"2806" 0 0 0 0 0
"2807" 0.139853747714808 0.0036563071297989 0.0310786106032906 0.010054844606947 1
"2808" 0 0 0 0 0
"2809" 0.00876232201533407 0 0.00109529025191676 0.0257393209200438 1
"2810" 0 0 0 0 0
"2811" 0.022439585730725 0.00920598388952819 0.00230149597238205 0.0161104718066743 1
"2812" 0.0228604923798359 0 0.000586166471277843 0.00937866354044549 1
"2813" 0 0 0 0 0
"2814" 0 0 0 0 0
"2815" 0.0830985915492957 0.0028169014084507 0 0.0183098591549296 1
"2816" 0.0668449197860963 0.0017825311942959 0.00445632798573975 0.0133689839572193 1
"2817" 0 0 0 0 0
"2818" 0.0353075170842825 0.00113895216400911 0.00170842824601367 0.00683371298405467 1
"2819" 0 0 0 0 0
"2820" 0 0 0 0 0
"2821" 0 0 0 0 0
"2822" 0.0574912891986063 0 0 0.0278745644599303 1
"2823" 0.5 0 0 0 1
"2824" 0 0 0 0 0
"2825" 0 0 0 0 0
"2826" 0.03125 0 0 0.0625 1
"2827" 0.5 0 0 0.0357142857142857 1
"2828" 0.150273224043716 0.0510018214936247 0.0063752276867031 0.017304189435337 1
"2829" 0 0 0 0 0
"2830" 0.0698778833107192 0.00474898236092266 0.0176390773405699 0.00542740841248304 1
"2831" 0.14176245210728 0.00766283524904215 0.00191570881226054 0.0517241379310345 1
"2832" 0 0 0 0 0
"2833" 0.093841642228739 0 0.0102639296187683 0.06158357771261 1
"2834" 0 0 0 0 0
"2835" 0.158783783783784 0.0777027027027027 0.00844594594594595 0.0135135135135135 1
"2836" 0 0 0 0 0
"2837" 0.0780399274047186 0.00272232304900181 0.0272232304900181 0.0136116152450091 1
"2838" 0 0 0 0 0
"2839" 0.0740740740740741 0 0.00793650793650793 0.0747354497354497 1
"2840" 0 0 0 0 0
"2841" 0.192307692307692 0 0 0 1
"2842" 0 0 0 0 0
"2843" 0.0719041278295605 0.00599201065246338 0.00133155792276964 0.0399467376830892 1
"2844" 0 0 0 0 0
"2845" 0.0328125 0 0 0.1015625 1
"2846" 0.192307692307692 0 0 0 1
"2847" 0 0 0 0 0
"2848" 0.0437601296596434 0.000810372771474878 0.00324149108589951 0.0235008103727715 1
"2849" 0 0 0 0 0
"2850" 0.0632490013315579 0.0033288948069241 0.0206391478029295 0.014647137150466 1
"2851" 0.118095238095238 0.0019047619047619 0.0180952380952381 0.0238095238095238 1
"2852" 0 0 0 0 1
"2853" 0.147058823529412 0 0.0464396284829722 0.222910216718266 1
"2854" 0 0 0 0 0
"2855" 0.116279069767442 0 0 0 1
"2856" 0.147769516728625 0.00743494423791821 0.0297397769516728 0.0213754646840149 1
"2857" 0 0 0 0 0
"2858" 0 0 0 0 1
"2859" 0 0 0 0 0
"2860" 0 0 0 0 0
"2861" 0 0 0 0 0
"2862" 0 0 0 0 0
"2863" 0.0241460541813899 0.00176678445229682 0.00117785630153121 0.0182567726737338 1
"2864" 0.0641809290953546 0 0.00672371638141808 0.0183374083129584 1
"2865" 0.155 0 0.0566666666666667 0.0566666666666667 1
"2866" 0 0 0 0 0
"2867" 0 0 0 0 0
"2868" 0 0 0 0 0
"2869" 0 0 0 0 0
"2870" 0.5 0 0 0 1
"2871" 0 0 0 0.0277777777777778 1
"2872" 0 0 0 0 0
"2873" 0.0535248041775456 0.00130548302872063 0 0.100522193211488 1
"2874" 0 0 0 0 0
"2875" 0.0454545454545455 0 0 0.181818181818182 1
"2876" 0 0 0 0 0
"2877" 0.0404509283819628 0.0046419098143236 0.00994694960212201 0.0318302387267904 1
"2878" 0.0199063231850117 0.00175644028103044 0.00351288056206089 0.0111241217798595 1
"2879" 0.0157835400225479 0.00789177001127396 0.00112739571589628 0.0084554678692221 1
"2880" 0.0414908579465541 0 0.00140646976090014 0.0154711673699016 1
"2881" 0 0 0 0 0
"2882" 0 0 0 0 1
"2883" 0 0 0 0 0
"2884" 0.0991071428571428 0 0 0.0321428571428571 1
"2885" 0.0442825112107623 0 0.00448430493273543 0.015695067264574 1
"2886" 0 0 0 0 0
"2887" 0 0 0 0 0
"2888" 0.104504504504504 0.0243243243243243 0.0072072072072072 0.0171171171171171 1
"2889" 0.028014616321559 0.00426309378806333 0.00609013398294762 0.00852618757612667 1
"2890" 0.006631299734748 0.0046419098143236 0.00795755968169761 0.0152519893899204 1
"2891" 0 0 0 0 1
"2892" 0.112012987012987 0.00568181818181818 0.060064935064935 0.0349025974025975 1
"2893" 0.0901639344262295 0 0.0819672131147541 0.229508196721311 1
"2894" 0.0972413793103449 0.000689655172413793 0.00206896551724138 0.0448275862068966 1
"2895" 0 0 0 0 1
"2896" 0 0 0 0 0
"2897" 0 0 0 0 0
"2898" 0.178456591639871 0 0.00160771704180064 0.00643086816720257 1
"2899" 0.0237771739130435 0 0.000679347826086957 0.0394021739130435 1
"2900" 0 0 0 0 0
"2901" 0.0413732394366197 0.00616197183098592 0.0123239436619718 0.0158450704225352 1
"2902" 0.0321285140562249 0.00602409638554217 0.000669344042838019 0.0267737617135208 1
"2903" 0 0 0 0 0
"2904" 0.13821892393321 0.00278293135435992 0.00649350649350649 0.0510204081632654 1
"2905" 0.0386803185437998 0 0.0068259385665529 0.00910125142207053 1
"2906" 0.107033639143731 0 0 0.0412844036697248 1
"2907" 0 0 0 0 0
"2908" 0.179063360881543 0.00413223140495868 0.00275482093663912 0.0702479338842975 1
"2909" 0.0479302832244009 0 0.00653594771241829 0.0103485838779956 1
"2910" 0 0 0 0 0
"2911" 0.0188470066518847 0.00110864745011086 0.00332594235033259 0.0299334811529933 1
"2912" 0.0438432835820895 0.00746268656716418 0.0149253731343284 0.0391791044776119 1
"2913" 0.0842985842985842 0.00386100386100386 0.00579150579150579 0.0373230373230373 1
"2914" 0 0 0 0 0
"2915" 0 0 0 0 0
"2916" 0.0248267898383372 0 0.00750577367205543 0.0138568129330254 1
"2917" 0 0 0 0 0
"2918" 0 0 0 0 0
"2919" 0.108768971332209 0.00421585160202361 0.0261382799325464 0.0632377740303541 1
"2920" 0.0321477428180575 0 0.012311901504788 0.0225718194254446 1
"2921" 0 0 0 0 0
"2922" 0.0966228893058162 0 0.0150093808630394 0.023452157598499 1
"2923" 0.0427927927927928 0.00225225225225225 0.00281531531531532 0.0225225225225225 1
"2924" 0 0 0 0 0
"2925" 0.0602409638554217 0 0 0.00774526678141136 1
"2926" 0.0278164116828929 0.00486787204450626 0.0166898470097358 0.0591098748261474 1
"2927" 0.0577557755775578 0.0181518151815182 0.0181518151815182 0.0297029702970298 1
"2928" 0.104795737122558 0.0088809946714032 0.00355239786856128 0.0550621669626998 1
"2929" 0.106115107913669 0.00899280575539569 0.00179856115107914 0.0143884892086331 1
"2930" 0.0348970251716247 0.0085812356979405 0.0068649885583524 0.0068649885583524 1
"2931" 0.571428571428572 0 0.0714285714285714 0.214285714285714 1
"2932" 0 0 0 0 0
"2933" 0.0295064377682403 0 0 0.00214592274678112 1
"2934" 0.115030674846626 0.0122699386503067 0 0.0521472392638037 1
"2935" 0.0130090497737556 0.00113122171945701 0.00226244343891402 0.00339366515837104 1
"2936" 0.671875 0 0 0.28125 1
"2937" 0.0409511228533686 0.00132100396301189 0.0191545574636724 0.035667107001321 1
"2938" 0 0 0 0 0
"2939" 0 0 0 0 0
"2940" 0 0 0 0 0
"2941" 0.0255972696245734 0.00170648464163823 0.0113765642775882 0.00568828213879409 1
"2942" 0.0576671035386632 0.00589777195281783 0.000655307994757536 0.0321100917431193 1
"2943" 0.0375521557719055 0 0.000695410292072323 0.0118219749652295 1
"2944" 0 0 0 0 0
"2945" 0 0 0 0 0
"2946" 0 0 0 0 0
"2947" 0.0448008849557523 0.00165929203539823 0 0.0154867256637168 1
"2948" 0 0 0 0 0
"2949" 0 0 0 0 0
"2950" 0.0863874345549738 0.00785340314136126 0.012216404886562 0.114310645724258 1
"2951" 0 0 0 0 0
"2952" 0.100680272108843 0.000680272108843537 0.00340136054421768 0.00816326530612244 1
"2953" 0 0 0 0 0
"2954" 0.082051282051282 0 0.00192307692307692 0.0198717948717949 1
"2955" 0 0 0 0 0
"2956" 0 0 0 0 0
"2957" 0 0 0 0 0
"2958" 0.5 0 0 0 1
"2959" 0.0619307832422586 0.00819672131147541 0.0154826958105646 0.0336976320582878 1
"2960" 0.0611979166666667 0.00390625 0.0078125 0.0123697916666667 1
"2961" 0.0271028037383178 0 0.0897196261682244 0.0168224299065421 1
"2962" 0 0 0 0 0
"2963" 0.0658436213991769 0 0.0185185185185185 0.0171467764060356 1
"2964" 0 0 0 0 0
"2965" 0 0 0 0 0
"2966" 0.0660066006600661 0.000825082508250825 0.0033003300330033 0.0693069306930694 1
"2967" 0.0369595536959553 0.000697350069735007 0.000697350069735007 0.0174337517433752 1
"2968" 0 0 0 0 0
"2969" 0.060790273556231 0.0167173252279635 0 0.0319148936170213 1
"2970" 0.1003861003861 0.00675675675675676 0 0.0135135135135135 1
"2971" 0 0 0 0 0
"2972" 0.01875 0.000568181818181818 0 0.0159090909090909 1
"2973" 0.0310304449648712 0.00292740046838407 0.00175644028103044 0.000585480093676815 1
"2974" 0.0486486486486486 0 0.000540540540540541 0.0081081081081081 1
"2975" 0 0 0 0.5 1
"2976" 0 0 0 0 0
"2977" 0.102076124567474 0.00259515570934256 0.00173010380622837 0.0112456747404844 1
"2978" 0.148967551622419 0.00589970501474926 0.00294985250737463 0.00442477876106195 1
"2979" 0 0 0 0 0
"2980" 0.119047619047619 0.0182072829131653 0.0210084033613445 0.0700280112044818 1
"2981" 0.13474025974026 0.0243506493506494 0.00324675324675325 0.0616883116883117 1
"2982" 0 0 0 0 0
"2983" 0 0 0 0 0
"2984" 0 0 0 0 0
"2985" 0.0176017601760176 0 0.0022002200220022 0.0115511551155116 1
"2986" 0 0 0 0 0
"2987" 0 0 0 0 0
"2988" 0 0 0 0 0
"2989" 0 0 0 0 0
"2990" 0.015625 0 0 0 1
"2991" 0 0 0 0 0
"2992" 0 0 0 0 0
"2993" 0.103591160220994 0.00276243093922652 0.00414364640883978 0.0704419889502763 1
"2994" 0.0561797752808989 0.0224719101123595 0 0.0767790262172285 1
"2995" 0 0 0 0 0
"2996" 0 0 0 0 0
"2997" 0 0 0 0 0
"2998" 0 0 0 0 0
"2999" 0.0128205128205128 0 0 0 1
"3000" 0.5 0 0 0 1
"3001" 0 0 0 0 0
"3002" 0.215447154471545 0.0149051490514905 0.0311653116531165 0.010840108401084 1
"3003" 0.0243632336655592 0.00110741971207087 0.00221483942414174 0.00442967884828349 1
"3004" 0 0 0 0 0
"3005" 0 0 0 0 0
"3006" 0 0 0 0 0
"3007" 0 0 0 0 0
"3008" 0.112338858195212 0.000920810313075506 0.0101289134438306 0.0220994475138122 1
"3009" 0.130879345603272 0.0245398773006134 0 0.0552147239263803 1
"3010" 0 0 0 0 1
"3011" 0 0 0 0 0
"3012" 0.206896551724138 0 0 0.0775862068965517 1
"3013" 0 0 0 0 0
"3014" 0 0 0 0 0
"3015" 0.0154211150652432 0 0 0.0177935943060498 1
"3016" 0.0798192771084337 0 0.00150602409638554 0.0783132530120482 1
"3017" 0.0378266850068776 0 0.0330123796423659 0.00550206327372765 1
"3018" 0 0 0 0 0
"3019" 0.206010928961749 0.00765027322404371 0.196502732240437 0.519125683060109 1
"3020" 0 0 0 0 0
"3021" 0.0693717277486911 0.00589005235602093 0.00392670157068062 0.012434554973822 1
"3022" 0 0 0 0 0
"3023" 0 0 0 0 0
"3024" 0 0 0 0 1
"3025" 0 0 0 0 0
"3026" 0.0301369863013699 0.00410958904109589 0.00958904109589042 0.00958904109589043 1
"3027" 0.0200471698113208 0 0.00707547169811321 0.00235849056603774 1
"3028" 0 0 0 0 0
"3029" 0 0 0 0 0
"3030" 0.0415263748597082 0 0.00841750841750841 0.00561167227833894 1
"3031" 0.195161290322581 0 0.0548387096774194 0.0290322580645162 1
"3032" 0 0 0 0 0
"3033" 0 0 0 0 0
"3034" 0.0421052631578948 0.00131578947368421 0 0.0223684210526316 1
"3035" 0.0282258064516129 0.0086405529953917 0.00576036866359447 0.0172811059907834 1
"3036" 0.110687022900763 0.00381679389312978 0.0229007633587786 0.0658396946564887 1
"3037" 0.206060606060606 0 0.0227272727272727 0.0484848484848485 1
"3038" 0.0449826989619377 0 0.00115340253748558 0.00346020761245675 1
"3039" 0 0 0 0 0
"3040" 0 0 0 0 0
